"entrez","symbol","ensembl","gene_type","baseMean","l2fc_raw","l2fc_shrunk","lfcSE","pvalue","padj"
"51339","DACT1","ENSG00000165617","protein-coding",546.198567950274,0.789431748749103,0.629637566854837,0.377483231614341,0.0365009267291094,0.186779516956163
"107987003","LOC107987003",NA,"ncRNA",75.4818413391165,-1.7754376187394,-0.978201890373749,0.849091991247813,0.0365295140578958,0.186882056120353
"107985388","LOC107985388",NA,"ncRNA",359.397224549246,-0.850976324434978,-0.662460368270718,0.40698533410327,0.036534674263552,0.186882056120353
"100507650","RNF212B","ENSG00000215277","protein-coding",162.712668608783,-0.743233348711958,-0.602815480013714,0.355480220319377,0.0365471808112305,0.186910961852821
"6632","SNRPD1","ENSG00000167088","protein-coding",4661.37397046728,-0.739000345663574,-0.599099083254756,0.353585242488092,0.0366159733866801,0.187227662868426
"107984311","LOC107984311",NA,"ncRNA",56.0225024812038,-1.42712661196682,-0.895261841050735,0.682918481048597,0.0366405635217585,0.187318268114987
"55592","GOLGA2P5","ENSG00000290571","pseudo",212.230970098311,-0.927183234050984,-0.701199748228538,0.443831395254902,0.0367037786503877,0.187549881264844
"729359","PLIN4","ENSG00000167676","protein-coding",146.398717660494,-1.63963161478334,-0.952595971193584,0.784871521528504,0.0367037084601844,0.187549881264844
"105372318","LOC105372318",NA,"ncRNA",37.7170979996923,-1.28847704085466,-0.852894132666556,0.616787313329194,0.0367065055175032,0.187549881264844
"147660","ZNF578","ENSG00000258405","protein-coding",84.9318571467319,-1.24891585119845,-0.837723092974813,0.598039091567441,0.0367661364331368,0.187819363633697
"1476","CSTB","ENSG00000160213","protein-coding",1204.65705393713,0.791509683843317,0.628462421373038,0.379032511611776,0.0367764686361716,0.187836950336565
"22838","RNF44","ENSG00000146083","protein-coding",2839.90640633527,-0.889430679049441,-0.668784030094601,0.426023246555393,0.0368202551140653,0.188009930807976
"440","ASNS","ENSG00000070669","protein-coding",902.767958410955,0.768053346639004,0.616067377180487,0.367906445702866,0.0368310240773694,0.188009930807976
"4978","OPCML","ENSG00000183715","protein-coding",615.163471646283,1.13243770479958,0.774771627141811,0.542435241818389,0.0368256286298463,0.188009930807976
"105377876","LOC105377876",NA,"ncRNA",7.10096562012413,2.5680379050662,0.824411885220121,1.23027350468807,0.0368545621622211,0.188024472827619
"27319","BHLHE22","ENSG00000180828","protein-coding",71.2893788986468,-1.20770945183414,-0.821865586175787,0.578574581903339,0.0368531050942148,0.188024472827619
"83657","DYNLRB2","ENSG00000168589","protein-coding",27.2912680380718,-1.12919862607332,-0.789000569686551,0.540936044687239,0.0368438570242193,0.188024472827619
"440300","LOC440300",NA,"pseudo",1033.5899894761,-0.968655693560031,-0.71972162888621,0.464135506909209,0.0368871820652672,0.188130257588611
"107985002","LOC107985002",NA,"ncRNA",116.996551228266,-0.886485926402954,-0.680807347613375,0.424767825500706,0.0368890976037526,0.188130257588611
"143244","EIF5AL1","ENSG00000253626","protein-coding",358.894909487482,0.938003334193143,0.699699510040487,0.449503912120294,0.0369105286053363,0.188204348587224
"5950","RBP4","ENSG00000138207","protein-coding",5.12375995720277,3.60439204189655,0.565678100982405,1.72744187223074,0.0369289251163982,0.188262942104241
"9537","TP53I11","ENSG00000175274","protein-coding",4232.57346121876,-0.98993309555194,-0.730179418702324,0.474499612799804,0.0369544037294852,0.18832240435153
"103724386","LINC00377",NA,"ncRNA",8.39501920466103,1.98052362434024,0.952527505548771,0.949288244915083,0.0369492101019805,0.18832240435153
"100616256","MIR4721","ENSG00000283845","ncRNA",240.592558154681,0.836794329191848,0.651646147116212,0.401164711929725,0.0369865854714946,0.188451180395221
"440390","LINC02181","ENSG00000232190","ncRNA",6.1592764628272,-2.12763307078983,-0.966557039385611,1.02005035211279,0.0369956732515102,0.188462263738635
"100008589","RNA28SN5",NA,"rRNA",13566.7388426059,-2.71979887137845,-0.842742873262061,1.30404961997771,0.0370097977534163,0.188498996067465
"692110","SNORD70","ENSG00000212534","snoRNA",24.864333127687,-1.52649649737637,-0.915453192888508,0.732066562434853,0.0370522280497448,0.188558284408794
"5188","GATB","ENSG00000059691","protein-coding",618.68277844573,0.638036041797664,0.538007339996308,0.305987268389189,0.0370537031740042,0.188558284408794
"9663","LPIN2","ENSG00000101577","protein-coding",3692.08466629122,0.697257131783195,0.57534627844622,0.334351360648648,0.0370327886799096,0.188558284408794
"51477","ISYNA1","ENSG00000105655","protein-coding",3488.36760879206,-0.67623270968667,-0.562049722870522,0.324279010461957,0.0370382481312267,0.188558284408794
"5704","PSMC4","ENSG00000013275","protein-coding",3201.01890663117,0.747997343948339,0.603912509838381,0.35872654481585,0.0370560184808656,0.188558284408794
"105376749","LOC105376749",NA,"ncRNA",20.9472199241794,-1.54379435860025,-0.916413954836654,0.740469037455711,0.0370795481312141,0.188642806540291
"440563","HNRNPCL2","ENSG00000275774","protein-coding",9.95487195532337,-2.06802593728261,-0.965753231833719,0.99206226254496,0.0371081021409448,0.188691900723896
"57471","ERMN","ENSG00000136541","protein-coding",7.51629286411681,2.77428436862037,0.712177208843943,1.3308618322248,0.0371076865365478,0.188691900723896
"105372841","LOC105372841",NA,"ncRNA",7.34607984265636,3.34463626015457,0.510489329885485,1.60448663590375,0.0371099608157839,0.188691900723896
"101927323","PPP4R1-AS1","ENSG00000263627","ncRNA",49.8838571700431,-1.45486473933664,-0.899755737746025,0.698063115812658,0.0371469815606092,0.188844919871051
"7368","UGT8","ENSG00000174607","protein-coding",260.940729509125,0.810991476316539,0.637503240385895,0.389181471198334,0.0371748265448428,0.18895124364627
"9095","TBX19","ENSG00000143178","protein-coding",57.7121325109972,0.880266451306214,0.674586572255744,0.422449375616699,0.0371855925556172,0.188970735402861
"378","ARF4","ENSG00000168374","protein-coding",5957.11204524836,0.787517816478095,0.62557624906906,0.37800285297855,0.0372179894737853,0.189029669339285
"91749","MFSD4B","ENSG00000173214","protein-coding",1674.11132169482,-0.847659834326311,-0.656112766861223,0.406843040285934,0.0372051435293425,0.189029669339285
"645158","CBX3P2","ENSG00000266405","pseudo",75.9909734848652,-0.876923388770781,-0.673875003269536,0.420904439405162,0.0372123809128656,0.189029669339285
"647042","GOLGA6L10","ENSG00000278662","protein-coding",159.907858087311,-0.800765520857973,-0.633867925007303,0.38445724944428,0.037265197472883,0.189234185863416
"221188","ADGRG5","ENSG00000159618","protein-coding",9.44174141340285,2.0065093008142,0.884747933139754,0.963504170419298,0.0372956991721553,0.189353806746674
"51652","CHMP3","ENSG00000115561","protein-coding",1823.00558517685,0.684892196143461,0.558024308375958,0.328943945503106,0.0373338897993728,0.189512413235915
"109616965","SNORA22C","ENSG00000207344","snoRNA",10.602924509256,-1.67676232277047,-0.938385544328614,0.805397347133417,0.0373509711756301,0.189563826904761
"56288","PARD3","ENSG00000148498","protein-coding",5829.71470737883,0.61899758876896,0.525839416327244,0.297372855713015,0.037383247885249,0.189682112530951
"7283","TUBG1","ENSG00000131462","protein-coding",2113.14345530708,0.857435818779093,0.661052879602796,0.41194124161378,0.0373925760069181,0.189682112530951
"2524","FUT2","ENSG00000176920","protein-coding",51.3248564411021,-0.887985248266684,-0.678912390364599,0.426623991351315,0.0373951494591352,0.189682112530951
"2651","GCNT2","ENSG00000111846","protein-coding",572.964832064821,-1.0112812734396,-0.739531114782507,0.48589668417524,0.0374093724027263,0.189718960042398
"9026","HIP1R","ENSG00000130787","protein-coding",867.990706084157,-1.3025345595839,-0.854549679023325,0.625919901343679,0.0374346014278341,0.189811600023892
"613227","HIGD1C","ENSG00000214511","protein-coding",43.7957290667942,-0.908091190858846,-0.688772502667339,0.436477004118477,0.0374795310992666,0.189898148279205
"4239","MFAP4","ENSG00000166482","protein-coding",220.27252663878,1.11486117540842,0.766351050295729,0.535854894951864,0.0374771194688743,0.189898148279205
"7122","CLDN5","ENSG00000184113","protein-coding",57.5047977101992,-1.29374983664311,-0.848958399839601,0.62183915665866,0.0374777107222417,0.189898148279205
"83933","HDAC10","ENSG00000100429","protein-coding",679.390070490496,-1.25940268198799,-0.842099917625287,0.6052977307995,0.0374674733561924,0.189898148279205
"100526767","RNF103-CHMP3","ENSG00000249884","protein-coding",1904.54017532265,0.661127973708106,0.552409320165263,0.317843486284493,0.0375216308432371,0.190076132164626
"406886","MIRLET7D","ENSG00000199133","ncRNA",59.2201033443918,-1.26143405036702,-0.837388088740181,0.606590518888284,0.0375670183447891,0.190235361841072
"283663","LINC00926","ENSG00000247982","ncRNA",83.5135603239603,-1.02898354607543,-0.745465124437518,0.494807764203626,0.0375657027797933,0.190235361841072
"105376294","LOC105376294",NA,"",20.0002289271959,1.82046513671755,0.825531295758956,0.87556278630626,0.037599497232491,0.190329129696739
"5007","OSBP","ENSG00000110048","protein-coding",2738.76746797504,0.58800120671787,0.505295503688208,0.282798945462771,0.0375971396234774,0.190329129696739
"140711","TLDC2","ENSG00000101342","protein-coding",43.3008845485235,1.27641467813618,0.82313342580804,0.613932384706544,0.0376099777101876,0.190346840967246
"100131626","LOC100131626",NA,"ncRNA",181.072828129856,0.704771814080136,0.578299622343778,0.339075595353665,0.0376624655314255,0.190577108435186
"389199","LOC389199","ENSG00000228919","ncRNA",84.9256812799893,-1.3757743266134,-0.875555444117975,0.662004185913538,0.037691327693333,0.190635228660613
"105376527","STIM1-AS1","ENSG00000228661","ncRNA",117.99314403019,-1.43787011905804,-0.894712212007839,0.691922151294332,0.0377019202221987,0.190635228660613
"219844","HYLS1","ENSG00000198331","protein-coding",360.3958202657,0.98175646576572,0.716771056517004,0.472385764164962,0.0376822952882536,0.190635228660613
"4923","NTSR1","ENSG00000101188","protein-coding",84.58630173456,1.22183563160345,0.798469499457167,0.587949542496615,0.0376973795494747,0.190635228660613
"106633814","SNORA86",NA,"snoRNA",543.917456040244,1.80313209488324,0.79178498489879,0.867769599538039,0.0377192453012605,0.19066327523322
"100874122","FRMPD3-AS1","ENSG00000227610","ncRNA",10.9237229772423,1.77780280439242,0.904058711558687,0.855589575185488,0.0377214534407272,0.19066327523322
"2264","FGFR4","ENSG00000160867","protein-coding",73.1458310883926,-1.43626853161336,-0.892845644495726,0.691347786823317,0.037756301508171,0.190804041579013
"25924","MYRIP","ENSG00000170011","protein-coding",88.894125673577,-1.04738292459537,-0.755203484568252,0.504246760451528,0.0377901385982028,0.190934472706294
"107984029","LOC107984029",NA,"",91.7579820852985,-1.11638691503951,-0.782518148403836,0.537484460100822,0.0377961175614683,0.190934472706294
"3735","KARS1","ENSG00000065427","protein-coding",5558.49400906031,0.658611121458261,0.550527244629615,0.317120769695939,0.0378157402972587,0.190998211090119
"57589","RIC1","ENSG00000107036","protein-coding",2455.41087801214,0.727310727612794,0.591019800353181,0.350226754807938,0.037830621019949,0.191037979531004
"414301","DDI1","ENSG00000170967","protein-coding",24.5193494811269,-1.18429429360673,-0.805512442165795,0.5704571685653,0.0378898636359818,0.191301711513224
"107984932","LOC107984932",NA,"",3.35078141529141,4.5434436211234,0.260847426489646,2.18868541060827,0.0379052474084873,0.191343948406776
"605","BCL7A","ENSG00000110987","protein-coding",2860.45002777019,-0.605160272205794,-0.515171345037015,0.291595847344164,0.0379551152785907,0.191560211580062
"100287216","SH3RF3-AS1",NA,"ncRNA",114.880403216182,1.84284651508466,0.7759957941315,0.88806315412877,0.037974485710399,0.191593947958914
"153218","SPINK13","ENSG00000214510","protein-coding",8.36085653223125,-2.03807430387166,-0.980606872862498,0.982149931640324,0.0379758544149783,0.191593947958914
"56126","PCDHB10","ENSG00000120324","protein-coding",846.689399955891,0.59741822615307,0.510990633426444,0.28796270967048,0.0380201470651914,0.191781922217461
"54932","EXD3","ENSG00000187609","protein-coding",422.221844662777,-1.26904128392419,-0.840487153364808,0.611752457898118,0.0380388425583633,0.191840733168927
"107985985","SMARCAL1-AS1",NA,"ncRNA",7.73608413184672,-2.08899555004147,-0.947665479788618,1.00723927526095,0.0380810357554116,0.192018006072784
"5891","MOK","ENSG00000080823","protein-coding",728.711984274122,-0.653354987234004,-0.546307229072512,0.315080598013484,0.0381153367555639,0.192155425536926
"100128262","TNK2-AS1",NA,"ncRNA",71.8018817633227,-2.13369733403971,-0.982141706414371,1.02923482383666,0.0381638219386224,0.192364289394454
"55017","C14orf119","ENSG00000179933","protein-coding",1198.23155731583,0.810641639137572,0.636195680436237,0.391080750158297,0.0381886443336857,0.192453826083846
"7204","TRIO","ENSG00000038382","protein-coding",13720.6266505941,0.687035617716177,0.567334177785154,0.331517692142217,0.0382286164385562,0.192619663385843
"105376494","LOC105376494",NA,"ncRNA",58.3631818094127,-1.08752242108258,-0.768892426957161,0.524899202493167,0.0382776534013195,0.192831105383144
"7781","SLC30A3","ENSG00000115194","protein-coding",28.0474926598027,1.61744946224671,0.838372725344116,0.780737148600522,0.0382938682147792,0.192877151858071
"105374682","LOC105374682",NA,"ncRNA",4.85743217252248,-2.23480546830601,-0.968333055358493,1.07905213516049,0.0383511324551763,0.193093711446497
"10383","TUBB4B","ENSG00000188229","protein-coding",9293.05415908544,0.766633346670926,0.612554259352313,0.370174134945437,0.0383581111060089,0.193093711446497
"677839","SNORA71C","ENSG00000201512","snoRNA",152.756815314114,-1.61643293016707,-0.935389821600937,0.780476393072364,0.0383508558107256,0.193093711446497
"23539","SLC16A8","ENSG00000100156","protein-coding",40.4798747183538,-1.48638685606927,-0.900138731568473,0.717753145256648,0.0383692012588008,0.193113882798587
"107986515","LOC107986515",NA,"",162.671237402872,-0.633231789601809,-0.533350785896857,0.305907794703636,0.0384515318400713,0.193452973278093
"56899","ANKS1B","ENSG00000185046","protein-coding",1713.70654548173,-0.741479436089463,-0.598786796719556,0.35820102454485,0.0384514777420735,0.193452973278093
"105373058","LOC105373058",NA,"ncRNA",103.165151598433,-0.798170324631628,-0.630960468841716,0.385600501203559,0.0384578607382359,0.193452973278093
"148268","ZNF570","ENSG00000171827","protein-coding",1164.54715058576,-0.811959714870857,-0.635664645242205,0.392314379962057,0.0384836372439113,0.193546925994834
"692201","SNORD86","ENSG00000212498","snoRNA",132.93386175353,0.826706469271883,0.644399230198047,0.399487187846819,0.0385067633788026,0.19359181205231
"340595","RTL4","ENSG00000187823","protein-coding",13.7721579340226,1.56205845294906,0.892294095497623,0.754817219026492,0.0385036353606491,0.19359181205231
"164633","CABP7","ENSG00000100314","protein-coding",449.913855096929,-1.02626423761246,-0.743113409484905,0.495957967180496,0.0385220251478005,0.193632834371245
"132299","OCIAD2","ENSG00000145247","protein-coding",656.909059393572,0.866362427397883,0.662974165082552,0.418795786863144,0.0385743406884638,0.193858681327733
"8985","PLOD3","ENSG00000106397","protein-coding",1908.1094953816,0.970347294589492,0.709510189111192,0.469078121400225,0.0385811768223401,0.193858681327733
"375775","PNPLA7","ENSG00000130653","protein-coding",149.156281584826,-1.42280311526347,-0.885795985337673,0.687911742535998,0.0386124695566091,0.193980167678532
"101927472","ITPRIP-AS1",NA,"ncRNA",39.27688999416,1.31928059611282,0.815491615186438,0.63810098245874,0.038686058900179,0.194208817997676
"161291","TMEM30B","ENSG00000182107","protein-coding",16.4128121331654,1.62618179418643,0.873217223159487,0.786531563040486,0.0386837387463981,0.194208817997676
"9236","CCPG1","ENSG00000260916","protein-coding",967.298586748205,0.753312378303779,0.604425799827452,0.364350717643288,0.0386826027845657,0.194208817997676
"123207","C15orf40","ENSG00000169609","protein-coding",1382.55032708091,-0.758445825846894,-0.607676448038441,0.366840887449666,0.0386864763257547,0.194208817997676
"283710","LINC03034","ENSG00000259772","ncRNA",18.8928071547414,-1.2797752617494,-0.833074831112564,0.619039505155864,0.0387005866045748,0.194243886816482
"100507588","TGFBR3L","ENSG00000260001","protein-coding",34.6334795902268,-1.94478146677631,-0.969521817364905,0.940878910091393,0.0387356802939327,0.194384242137637
"28970","C11orf54","ENSG00000182919","protein-coding",1490.14909424333,-0.706446203862657,-0.578122633923787,0.341822996097882,0.0387622607636082,0.194481832436329
"5359","PLSCR1","ENSG00000188313","protein-coding",538.625196639761,0.922081770562734,0.688290493320311,0.44617923557419,0.0387702201747865,0.194485976604486
"105370450","LOC105370450",NA,"ncRNA",11.8945345069488,-1.5105696408948,-0.901431425006498,0.730981719006869,0.038781819076338,0.194508372939161
"84109","QRFPR","ENSG00000186867","protein-coding",40.3239596670263,1.10365774246378,0.759390763074478,0.534191560860275,0.0388253019739941,0.19469064429262
"107986918","LOC107986918",NA,"ncRNA",237.252120547168,-0.798172655748659,-0.630501291008742,0.386376085794276,0.0388481167930315,0.194769226966755
"185","AGTR1","ENSG00000144891","protein-coding",88.877816167269,-1.44839912387207,-0.89409679924827,0.701229436984707,0.0388744051290861,0.1948417282853
"79649","MAP7D3","ENSG00000129680","protein-coding",847.871669313248,0.752670425427318,0.602012288554776,0.364403233462771,0.0388768706672547,0.1948417282853
"85449","KIAA1755","ENSG00000149633","protein-coding",783.395415340207,1.05680969881766,0.741437649286445,0.511677726792365,0.038886919838258,0.194856273197991
"102724329","ATF6-DT",NA,"ncRNA",17.0246024884845,-1.25864828696167,-0.8264097042289,0.60951968468831,0.0389245312278949,0.195008897353423
"2778","GNAS","ENSG00000087460","protein-coding",41866.7230395996,0.612458834911212,0.540423029613878,0.296611612733408,0.0389370847233965,0.195035950376388
"8326","FZD9","ENSG00000188763","protein-coding",234.943415940045,-1.23010826081024,-0.822874663849848,0.59581403723703,0.0389623573692959,0.195090856072816
"107985295","LOC107985295",NA,"ncRNA",34.581174051465,-1.45895790747211,-0.888747285158486,0.706642711743051,0.0389577322792323,0.195090856072816
"125965","COX6B2","ENSG00000160471","protein-coding",13.5535528746977,-1.99656268702554,-0.952929991539964,0.967130573630195,0.0389780109172295,0.195133398760071
"106635523","SNORA90",NA,"snoRNA",14.6623110489451,-1.91604467301679,-0.957424962406486,0.928335859899983,0.0390218572398985,0.195307974631159
"653677","SEC1P","ENSG00000232871","pseudo",33.5353975871822,-1.16988972679838,-0.79580919740466,0.566834532839043,0.0390272097194305,0.195307974631159
"9813","EFCAB14","ENSG00000159658","protein-coding",2970.83007610551,0.58430771534838,0.501381488429422,0.28315446670767,0.0390589560745457,0.195430974200112
"105370080","LOC105370080",NA,"ncRNA",6.73466160214859,-2.1640571657277,-0.946434611339638,1.04876369136804,0.0390711854964058,0.195456293830093
"10440","TIMM17A","ENSG00000134375","protein-coding",1652.54196103361,0.98358913785373,0.713993230821092,0.47672111311016,0.0390900170521393,0.195514625740144
"24140","FTSJ1","ENSG00000068438","protein-coding",1245.86864651617,0.633260744270274,0.533076382952625,0.306940837762905,0.0390996925717449,0.195527149353641
"105374466","LOC105374466",NA,"",4.4797756126217,3.52523809016292,0.665892424169545,1.70910937635073,0.0391490293057927,0.195594490561322
"349114","LINC00265",NA,"ncRNA",409.679774874996,-0.681121501030359,-0.562271850138711,0.33021837952595,0.0391468839267913,0.195594490561322
"100996574","LOC100996574",NA,"",32.9542559179812,-1.35028754030325,-0.853988283578118,0.65462856068287,0.0391432881175663,0.195594490561322
"9886","RHOBTB1","ENSG00000072422","protein-coding",1760.1613522383,0.751900873535195,0.603379345513947,0.364485277351106,0.0391210364465805,0.195594490561322
"105369477","LOC105369477",NA,"ncRNA",520.819828047825,-0.705338793374172,-0.576905033220341,0.341961581688579,0.039148191109033,0.195594490561322
"110841581","CAMTA1-DT",NA,"ncRNA",47.6172916739056,-1.37773642950452,-0.866179070707779,0.668079738458457,0.0391855090121251,0.195740879022825
"107984255","LOC107984255",NA,"ncRNA",11.3452411770528,1.84124889161798,0.874907415722436,0.892995308681581,0.0392191914698753,0.195873243494171
"107986541","LOC107986541",NA,"ncRNA",6.40801890865999,2.51074410847113,0.891852340744405,1.21806816171244,0.0392791087311357,0.196096150417847
"9897","WASHC5","ENSG00000164961","protein-coding",2328.13918919259,0.930709602913029,0.692123925945382,0.451531327023738,0.0392811691126469,0.196096150417847
"9340","GLP2R","ENSG00000065325","protein-coding",4.8467772966716,3.64474144346551,0.558352428569227,1.76833953825564,0.0392925935201253,0.196096150417847
"1654","DDX3X","ENSG00000215301","protein-coding",23336.2931347912,0.869832998074882,0.666027473533548,0.422021017168872,0.0392922623827351,0.196096150417847
"105372311","LOC105372311",NA,"",93.29570554311,-0.795198967280394,-0.628255858525239,0.385903134962558,0.0393394929135667,0.196294277964034
"10959","TMED2","ENSG00000086598","protein-coding",7146.89353204166,0.90816784423427,0.681113369616468,0.440829421343548,0.0393856965013915,0.196488861740885
"9061","PAPSS1","ENSG00000138801","protein-coding",3547.87124638177,0.71504306780122,0.582007001031896,0.347129585566633,0.0394106264789671,0.196577263139876
"102723648","BRPF3-AS1",NA,"ncRNA",63.4445816603642,-1.1048604668433,-0.771721083344712,0.536403250943054,0.0394217565626225,0.19658253883832
"9267","CYTH1","ENSG00000108669","protein-coding",1120.58318757792,0.757803879340501,0.605590401969666,0.36791744134648,0.0394261048403731,0.19658253883832
"338758","ATP2B1-AS1","ENSG00000271614","ncRNA",171.233502775191,-0.825749371426844,-0.643684486699649,0.400979196636244,0.0394624257954919,0.19672766079508
"284525","SLC9C2","ENSG00000162753","protein-coding",52.3024752420562,-1.17340871188743,-0.80143337842468,0.56987548754124,0.039488341391625,0.196820866490176
"79057","PRRG3","ENSG00000130032","protein-coding",283.774738628421,-0.681278496711742,-0.561860709789277,0.331068496135556,0.0396076695496412,0.197379547176278
"693143","MIR558","ENSG00000207653","ncRNA",7.67065676981604,-1.79780893217644,-0.927201941621727,0.873861762609425,0.0396559332046333,0.19758394789677
"57620","STIM2","ENSG00000109689","protein-coding",1685.70421012928,0.827190301861314,0.641900135697581,0.402147460385805,0.0396926903362363,0.197730953650127
"158471","PRUNE2","ENSG00000106772","protein-coding",1344.63321099321,0.685971141732015,0.564474301906786,0.333510320314159,0.0397034152078262,0.197748248488523
"140686","WFDC3","ENSG00000124116","protein-coding",9.23758573367801,1.93407940534232,0.918297866714767,0.940506678615196,0.0397417776299799,0.197903164439045
"101154753","PANDAR","ENSG00000281450","ncRNA",6.50551136661292,2.53241220700537,0.860713107043625,1.23166043450515,0.0397732547953417,0.198023743378414
"780776","TVP23A","ENSG00000166676","protein-coding",593.722568761206,-0.586388083288392,-0.501350499006069,0.285260360237133,0.0398187589087938,0.198214103138462
"110091775","CFAP298-TCP10L","ENSG00000265590","protein-coding",666.95984562235,-0.60894820555645,-0.516246939845383,0.296252954917464,0.0398306520517006,0.198237111635189
"105371611","LOC105371611",NA,"ncRNA",12.7578163638294,-1.99381116587928,-0.946781402550435,0.970098338293915,0.0398532164583496,0.198313212907546
"105378608","LOC105378608",NA,"ncRNA",22.9406836949634,-2.14835232727364,-0.946649560170568,1.04541401718354,0.0398765543637851,0.198370725788418
"5364","PLXNB1","ENSG00000164050","protein-coding",8967.06794607599,-1.0438918439719,-0.731791438603412,0.507996008993958,0.0398866020676389,0.198370725788418
"728392","LOC728392","ENSG00000286190","protein-coding",2003.14856017828,-0.799866722553041,-0.63845681032945,0.389233746080425,0.0398811451995714,0.198370725788418
"55707","NECAP2","ENSG00000157191","protein-coding",1412.13399107573,0.697378848503642,0.564682570671675,0.339512070890379,0.0399696898718125,0.198675227833199
"343172","OR2T8","ENSG00000177462","protein-coding",8.21946861575405,-1.88373087075231,-0.958486223939961,0.917051873065023,0.0399644715863124,0.198675227833199
"107987098","LOC107987098",NA,"",124.762239336093,-1.74946894152179,-0.947448681163007,0.851652534127574,0.039955849272654,0.198675227833199
"79746","ECHDC3","ENSG00000134463","protein-coding",82.1736202581075,0.915607371523558,0.685138274438659,0.445786143156108,0.039983805197303,0.198709162395055
"107986809","ELN-AS1","ENSG00000232415","ncRNA",39.8248988325856,-1.84183893532618,-0.948816189121078,0.897000311477153,0.0400404442732897,0.198809446852481
"407014","MIR25","ENSG00000207547","ncRNA",55.5173190195844,-1.04833424531789,-0.746395647234828,0.51052045181103,0.0400278110342683,0.198809446852481
"81565","NDEL1","ENSG00000166579","protein-coding",1352.27104089853,0.542361789037846,0.472641559693023,0.26413505095601,0.040038614700392,0.198809446852481
"105371731","LOC105371731",NA,"ncRNA",13.1166751404883,-1.36572172772092,-0.852440337173981,0.665103697570147,0.0400341205633365,0.198809446852481
"147686","ZNF418","ENSG00000196724","protein-coding",1226.40025123323,-0.646520861619638,-0.539690952490476,0.314836929605005,0.0400231167943687,0.198809446852481
"107984079","LOC107984079",NA,"ncRNA",45.8049548869623,-0.900690062126446,-0.68011326164448,0.438747029606134,0.0400853094511622,0.198944884858052
"107986016","LOC107986016",NA,"",441.998448301216,-0.645969372019008,-0.539726880085957,0.314659873806819,0.0400810078117294,0.198944884858052
"26343","OR5E1P",NA,"pseudo",4.34891965205316,3.37747860042463,0.703702488102478,1.64534063367203,0.0400964989284275,0.198944884858052
"146429","SLC22A31","ENSG00000259803","protein-coding",22.6137344785024,-2.42621674704588,-0.901372620276439,1.18194226824203,0.0400980815809363,0.198944884858052
"10838","ZNF275","ENSG00000063587","protein-coding",1632.85722455266,0.72299339625235,0.585506275754244,0.352220275003306,0.0401042065426883,0.198944884858052
"4077","NBR1","ENSG00000188554","protein-coding",3531.60029703657,0.81827258375087,0.636964201942014,0.398672485613371,0.0401217508507043,0.198995709513117
"100616499","MIR4435-1","ENSG00000265507","ncRNA",8.28489014237407,2.12709469562352,0.909461947977034,1.03643156894377,0.0401380621083616,0.198996865542727
"106144532","ARF4-AS1","ENSG00000272146","ncRNA",45.9749093495633,-0.862929789335403,-0.661173118650742,0.420492106686151,0.0401511794802869,0.198996865542727
"105379003","LOC105379003",NA,"ncRNA",6.88374540784966,2.40251067200495,0.817531403812013,1.17058726934947,0.0401310235050636,0.198996865542727
"692086","SNORD17","ENSG00000212232","snoRNA",4974.47601504725,-1.18827869033272,-0.802356847554835,0.579014541309046,0.0401460271149151,0.198996865542727
"100189002","TRS-GCT2-1",NA,"tRNA",5.80150781985566,-2.55916132778735,-0.84720000895596,1.24715379408866,0.0401695266450797,0.1990516129501
"107986666","LOC107986666",NA,"",6.39697899398386,2.49342606042125,0.881488932624985,1.21517414700039,0.0401785637000853,0.199060214559172
"113219467","MIR12136",NA,"ncRNA",4707.42859863827,-0.710480746337822,-0.580722627342503,0.346270916906293,0.040188519580095,0.199073364431633
"5978","REST","ENSG00000084093","protein-coding",4794.80037914283,0.904840228660347,0.676941647640677,0.441090744977582,0.0402309487680347,0.199206360911133
"107987153","LOC107987153",NA,"",51.1014531548771,-0.959065164417431,-0.708681811202965,0.467573337762669,0.040251901491323,0.199206360911133
"8120","AP3B2","ENSG00000103723","protein-coding",1181.57401903227,-0.606490846764118,-0.514286228710391,0.295646965468895,0.0402277912491922,0.199206360911133
"100287036","LOC100287036",NA,"ncRNA",56.0577383781958,-1.26710182035343,-0.827492215411659,0.617744255428863,0.0402498686188211,0.199206360911133
"84911","ZNF382","ENSG00000161298","protein-coding",1025.78143716067,-0.679209879959314,-0.559898609422945,0.331125506184128,0.0402459329895656,0.199206360911133
"791114","PWRN1","ENSG00000259905","ncRNA",44.3744112951077,-1.26554526238247,-0.831520296430222,0.617053207149566,0.0402718182264177,0.19926875719148
"4093","SMAD9","ENSG00000120693","protein-coding",947.605695582193,0.865926814993856,0.660217538412365,0.42228605659803,0.0403089105856239,0.199343758063931
"8854","ALDH1A2","ENSG00000128918","protein-coding",19.5194791328977,1.40735914586354,0.829014111325,0.68630026483528,0.0403013973275773,0.199343758063931
"80154","GOLGA2P10",NA,"pseudo",2572.65279152377,-1.05828027984637,-0.754280989901354,0.516084612414606,0.0403064501576763,0.199343758063931
"7029","TFDP2","ENSG00000114126","protein-coding",7290.63030482005,-0.873148208644374,-0.66386667712715,0.425918368092469,0.0403608672866525,0.199564505930956
"389541","LAMTOR4","ENSG00000188186","protein-coding",2004.22100483512,-1.30338527420344,-0.841145362886117,0.635814228893701,0.0403696332657191,0.199571655731018
