"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009617","response to bacterium","56/833","413/15777",0.135593220338983,2.56813233768083,7.62417941056687,7.15345685511893e-11,4.21563991653721e-09,4.05299175180763e-09,"NQO1/OPRK1/CASP8/PRKCA/CASP1/GBP1/ISG15/PDCD1LG2/EMILIN2/CARD16/SPINK5/ADM/CD274/CAV1/B2M/F2RL1/TRAC/NPY/SLAMF8/GBP2/NLRP1/PENK/MEF2C/TNFSF4/FOS/GBP3/TFEB/SHC1/OAS1/CXCL8/CXCL6/ASS1/FZD5/VCAM1/NR1I2/AHR/AQP1/SSC5D/IL6R/IL18R1/CCL2/EDN1/ADAM9/ANKRD1/MMP9/SERPINE1/WFDC2/COLEC12/OAS2/ZC3H12A/TICAM1/CASP4/IL7R/GFI1/CDH1/ANXA3",56
"GO:0071560","cellular response to transforming growth factor beta stimulus","41/833","250/15777",0.164,3.10615606242497,7.92509170569288,8.17196429234405e-11,4.74025717465398e-09,4.5573681838796e-09,"TGFB1I1/RGCC/LTBP2/MYOCD/PPARG/NR3C1/DKK3/TGFB1/HTRA3/LRRC32/PENK/ENG/MEF2C/NKX2-1/CDH3/FOS/WNT10A/DAB2/TGFB2/ACVRL1/CDKN2B/ACTA2/COL1A2/GDF10/FBN1/ZNF703/COL3A1/LDLRAD4/EDN1/SMAD7/ADAM9/STAT3/FURIN/ANKRD1/PMEPA1/DDR2/TGFBR2/WNT7A/FERMT1/COL1A1/GDF5",41
"GO:0048771","tissue remodeling","26/833","111/15777",0.234234234234234,4.43639077252523,8.57773238284803,8.92135265623866e-11,4.97422773403822e-09,4.7823116719679e-09,"PRKCA/MMP2/TMEM119/PPARG/SPP1/TGFB1/KISS1/RAC2/BGN/CAV1/HTR1B/EPAS1/UBASH3B/MEF2C/ACVRL1/S1PR1/EDNRA/RUNX1/MMP14/NPR3/DLL4/DDR2/GPNMB/GREM1/TMBIM1/GDF5",26
"GO:0048844","artery morphogenesis","17/833","47/15777",0.361702127659574,6.85062961354755,9.48363198617228,1.00619048823343e-10,5.47928035491169e-09,5.267878311234e-09,"TBX1/BMP4/ENG/HEY2/TGFB2/ACVRL1/STRA6/EDNRA/COL3A1/TBX2/EDN1/SMAD7/NRP1/PDGFRB/DLL4/TGFBR2/TFAP2B",17
"GO:0002683","negative regulation of immune system process","55/833","423/15777",0.130023640661939,2.46264463232101,7.19922517198085,5.23526105647827e-10,2.29817276173158e-08,2.20950447190426e-08,"GBP1/INHBA/ISG15/PDCD1LG2/BMP5/PTGER4/KLRC4-KLRK1/FN1/PPARG/TGFB1/SPINK5/KISS1/IFI16/CD274/NLRC5/F2RL1/HMOX1/NPY/BMP4/SLAMF8/RUNX3/TNFSF4/IRF1/TNFRSF21/JAK3/TGFB2/ANXA1/OAS1/LGALS1/NMI/NPY5R/LRRC17/AHR/FBN1/PRNP/UBASH3A/RUNX1/CXCL12/COL3A1/PSMB8/CCL2/SMAD7/FURIN/MAFB/A2M/BST2/TNFAIP6/ZC3H12A/GPNMB/GREM1/IL31RA/PLK2/LGALS3/RAB7B/SOCS1",55
"GO:0002040","sprouting angiogenesis","30/833","156/15777",0.192307692307692,3.64230307507618,7.83029336238301,5.84157519034029e-10,2.53842994634787e-08,2.44049203413472e-08,"SRPX2/TGFB1/TGM2/RHOJ/HMOX1/BMP4/KLF4/ADGRA2/JCAD/ANXA1/ACVRL1/CRIPTO/CDH13/CREB3L1/PGF/FLT1/EHD4/ITGA5/NRP1/FGF1/DLL4/LOXL2/ESM1/MEOX2/FOXC2/SEMA3E/GREM1/APLNR/PLK2/KLF2",30
"GO:2000027","regulation of animal organ morphogenesis","15/833","40/15777",0.375,7.10249099639856,9.12354651647241,7.09749005108905e-10,2.9934708039005e-08,2.87797646803086e-08,"PAX8/SHH/TGFB1/MSX1/TBX1/APCDD1/SIX2/BMP4/GDNF/GATA3/SIX1/EDN1/PDGFA/HGF/GREM1",15
"GO:0010594","regulation of endothelial cell migration","33/833","186/15777",0.17741935483871,3.36031832087674,7.64500165573016,7.29088846034157e-10,3.04061209511635e-08,2.92329895008582e-08,"RGCC/SRPX2/PRKCA/SMOC2/PPARG/TGFB1/RHOJ/HMOX1/KLF4/MEF2C/SPARC/RRAS/JCAD/ANXA1/ACVRL1/DCN/CRIPTO/ETS1/STC1/GATA3/EDN1/NRP1/FGF1/DLL4/MEOX2/ZC3H12A/FOXC2/TMSB4X/GREM1/PLK2/FGF18/MET/ANXA3",33
"GO:0019221","cytokine-mediated signaling pathway","54/833","415/15777",0.130120481927711,2.46447880356962,7.13790524172584,7.35061966276384e-10,3.04061209511635e-08,2.92329895008582e-08,"CASP8/CASP1/INHBA/ISG15/CARD16/CCDC3/PPARG/OASL/NLRC5/TRADD/F2RL1/IL2RB/SLC1A1/IFITM1/SOCS3/IL16/RHEX/OSMR/IRF1/JAK3/OAS1/IL4R/CXCL6/STAT6/TNFRSF19/PARP9/CD4/CXCL12/MX1/IL6R/IL18R1/CCL2/FOXC1/EDN1/STAT3/CCR1/IKBKE/CSF1/OAS2/PLP2/CD44/IFITM3/TMSB4X/CASP4/IL7R/GFI1/IL1R1/IL31RA/CMKLR1/IL21R/FAS/STING1/IL13RA1/SOCS1",54
"GO:0030278","regulation of ossification","23/833","98/15777",0.23469387755102,4.4450964059093,8.07686376104361,1.04238410891212e-09,4.1521633671666e-08,3.99196425986672e-08,"ZBTB16/ISG15/TMEM119/KREMEN1/SIX2/OSR2/BMP4/MGP/SRGN/MEF2C/ECM1/ENPP1/S1PR1/OSR1/GDF10/LRP4/VDR/SMAD7/DDR2/TWIST1/CCR1/GREM1/SGMS2",23
"GO:0050886","endocrine process","20/833","75/15777",0.266666666666667,5.05066026410564,8.30168948222885,1.15155385694381e-09,4.54494008492871e-08,4.36958683411626e-08,"OPRK1/INHBA/FOXD1/PPARG/SPP1/KISS1/F2RL1/ECE1/CYP19A1/DAB2/TBX3/CRHBP/C1QTNF1/EDN1/AVPR1A/MME/PCSK5/PDE1C/ANPEP/EDN3",20
"GO:0042692","muscle cell differentiation","46/833","332/15777",0.13855421686747,2.62421354083802,7.06164258219419,1.84199045045597e-09,6.65902766206857e-08,6.40210851110641e-08,"TPM1/RGS4/TMEM119/MYL9/SHH/MYOCD/TGFB1/IGF2/SIK1/ADM/TBX1/CAV2/LAMA2/BHLHE41/ALPK2/ALPK3/BMP4/PRICKLE1/ENG/MEF2C/LAMC1/HEY2/LAMB1/PIEZO1/EDNRA/ACTN1/NFATC1/TBX3/ADAM12/EHD2/MYOM1/MMP14/RCAN1/TBX2/PDGFRA/EDN1/PDGFRB/ANKRD1/AVPR1A/MYBPC2/NFATC2/ACTC1/GREM1/APLNR/CD9/TBX18",46
"GO:0002250","adaptive immune response","48/833","357/15777",0.134453781512605,2.54655139366671,6.97820619368366,2.24009544213865e-09,7.77168596135524e-08,7.47183813670817e-08,"ZBTB16/TAP2/EOMES/PDCD1LG2/KLRC4-KLRK1/MICB/TGFB1/C9/TRGC1/CD274/B2M/IL2RB/CTSS/TRAC/SOCS3/MEF2C/TAP1/TNFSF4/IRF1/TNFRSF21/JAK3/TFEB/ANXA1/LGALS1/PRDM1/FZD5/ULBP2/TRGC2/AHR/BTN3A3/CD4/ERAP2/PRF1/JUNB/GATA3/IL6R/PSMB8/IL18R1/ALCAM/SMAD7/STAT3/C1S/KLRC2/ZC3H12A/BTN3A2/IL1R1/PRKCB/IL21R",48
"GO:0007159","leukocyte cell-cell adhesion","44/833","328/15777",0.134146341463415,2.54072848651656,6.65733432930083,1.13091055273084e-08,3.49251327153471e-07,3.35776483828251e-07,"ZBTB16/ITGA4/PDCD1LG2/SHH/KLRC4-KLRK1/ICAM1/TGFB1/IGF2/HAS2/RAC2/CD274/CAV1/B2M/PCK1/BMP4/KLF4/SMARCA2/NT5E/RUNX3/TNFSF4/IRF1/TNFRSF21/JAK3/ANXA1/LGALS1/ASS1/ETS1/VCAM1/PRNP/CD4/RUNX1/CXCL12/GATA3/PSMB8/CCL2/SMAD7/CD44/ZC3H12A/GPNMB/TGFBR2/IL7R/ZP4/LGALS3/SOCS1",44
"GO:0002685","regulation of leukocyte migration","30/833","176/15777",0.170454545454545,3.22840499836298,7.01878209401584,1.13656870761241e-08,3.49251327153471e-07,3.35776483828251e-07,"LYVE1/ITGA4/BMP5/PTGER4/KLRC4-KLRK1/ICAM1/TGFB1/RAC2/F2RL1/HMOX1/SLAMF8/ANXA1/CXCL8/PGF/CXCL12/MMP14/IL6R/CCL2/EDN1/SERPINE1/CCR1/CSF1/EDN3/TNFAIP6/C3AR1/BST1/GREM1/CMKLR1/CD9/LGALS3",30
"GO:0044057","regulation of system process","57/833","488/15777",0.116803278688525,2.21225129396021,6.42244726713187,1.38148912587529e-08,4.12719876355242e-07,3.96796284263502e-07,"HTR1A/OPRK1/TPM1/PRKCA/MMP2/INHBA/MGLL/ITGA4/ADRA1A/RGS4/HRH1/MYL9/MYOCD/FBXO32/PPARG/SPP1/KISS1/MYL4/ADM/CAV1/NEUROG1/F2RL1/ECE1/SLC1A1/KLF4/DES/BDKRB2/DSP/ADRB1/CYP19A1/TNFRSF21/KCND3/RYR2/DAB2/TGFB2/EDNRA/SCN2B/STC1/AQP1/S100B/NEUROD1/CRHBP/KCNA1/TBX2/CNN1/NPR3/C1QTNF1/EDN1/SMAD7/AVPR1A/PDE1C/EDN3/ZC3H12A/TSHZ3/WNT7A/APLNR/TBX18",57
"GO:0060021","roof of mouth development","13/833","36/15777",0.361111111111111,6.83943577430972,8.28120426542516,1.68180291703936e-08,4.88859199263739e-07,4.6999799357596e-07,"INHBA/FOXF2/MSX1/TBX1/OSR2/LRRC32/MSC/TGFB2/TCF21/OSR1/WNT11/TGFBR2/WNT7A",13
"GO:0033002","muscle cell proliferation","30/833","181/15777",0.165745856353591,3.13922253984467,6.83401865715656,2.20912577487864e-08,6.25240729179467e-07,6.01117640128077e-07,"RGCC/TPM1/PRKCA/MMP2/MYOCD/PPARG/TGFB1/HTR1B/HMOX1/BMP4/KLF4/MEF2C/FOS/CCN4/TGFB2/S1PR1/CDH13/NPY5R/RUNX1/IL6R/TBX2/CNN1/SIX1/EDN1/STAT3/PDGFRB/MMP9/DDR2/GLI1/HES5",30
"GO:0050878","regulation of body fluid levels","39/833","278/15777",0.140287769784173,2.65704699145845,6.58101534490132,2.26038767208815e-08,6.35567827798903e-07,6.11046297782277e-07,"OPRK1/PRKCA/TLN1/F2RL2/EMILIN2/MYL9/FN1/HAS2/ADM/ANO1/CAV1/NEUROG1/F2RL1/PLAT/FAP/PRICKLE1/PLAUR/UBASH3B/SCUBE1/FLI1/PEAR1/AQP1/COL3A1/PROCR/PLAU/IL6R/NPR3/PDGFRA/C1QTNF1/EDN1/TFPI/FOXB1/SERPINE1/OAS2/PDGFA/THBD/APLNR/CD9/F13A1",39
"GO:0050727","regulation of inflammatory response","44/833","336/15777",0.130952380952381,2.48023495112331,6.47515399961394,2.34788019889762e-08,6.55881858159583e-07,6.30576570558856e-07,"CASP1/GBP1/MGLL/ADAMTS12/PTGER4/PPARG/TGFB1/IFI16/ELF4/TRADD/NPY/SLAMF8/GBP2/KLF4/NLRP1/IL16/TNFSF4/OSMR/CCN4/GBP3/ANXA1/NFATC1/LGALS1/NMI/ETS1/NPY5R/AHR/CD4/NLRP2/GATA3/IL18R1/STAT3/FURIN/MMP9/SERPINE1/CCR1/TNC/TNFAIP6/BST1/TMSB4X/CASP4/IL1R1/CMKLR1/PLK2",44
"GO:0032102","negative regulation of response to external stimulus","44/833","340/15777",0.129411764705882,2.45105571640421,6.38601030369985,3.34654074900334e-08,9.05460270579394e-07,8.70525728217851e-07,"ISG15/PTGER4/KREMEN1/KLRC4-KLRK1/CARD16/PPARG/SPP1/MICB/TGFB1/SPINK5/IFI16/NLRC5/ELF4/PLAT/NPY/FAP/SLAMF8/KLF4/PLAUR/OAS1/NFATC1/NMI/NPY5R/AHR/GATA3/PLAU/IL18R1/PDGFRA/CCL2/C1QTNF1/EDN1/TFPI/STAT3/FURIN/A2M/SERPINE1/PDGFA/TNFAIP6/TMSB4X/THBD/GREM1/IL1R1/PLK2/CD9",44
"GO:0030500","regulation of bone mineralization","17/833","67/15777",0.253731343283582,4.80566554980201,7.36999931968745,4.5617269748349e-08,1.21139194109505e-06,1.16465391795071e-06,"ISG15/TMEM119/OSR2/BMP4/MGP/SRGN/MEF2C/ECM1/ENPP1/S1PR1/OSR1/VDR/DDR2/TWIST1/CCR1/GREM1/SGMS2",17
"GO:0043068","positive regulation of programmed cell death","53/833","454/15777",0.116740088105727,2.2110544658392,6.18168998524368,4.59379803809664e-08,1.21242448833692e-06,1.16564662737028e-06,"PHLDA1/RGCC/CASP8/CASP1/MMP2/INHBA/RARG/ITGA4/MAP3K5/EMILIN2/STK17B/PHLDA2/PPARG/TGFB1/SIK1/TGM2/MSX1/CYP1B1/CD274/CAV1/TRADD/GZMA/F2RL1/BMP4/FAP/ECSCR/DLC1/MEF2C/HTRA1/ID3/ADRB1/POU4F2/TGFB2/ANXA1/LGALS1/GADD45B/S100B/PRNP/PRF1/NEUROD1/CCL2/ANKRD1/ITGA1/TNFRSF12A/GSN/IFIT2/TNFRSF8/ZC3H12A/SFRP4/CASP4/TFAP2B/PRKCB/FAS",53
"GO:0040013","negative regulation of locomotion","41/833","309/15777",0.132686084142395,2.51307124791664,6.34174911183041,4.89205887992445e-08,1.28327056716067e-06,1.23375931697505e-06,"RGCC/TPM1/BMP5/EMILIN2/SHH/MYOCD/PTGER4/KLRC4-KLRK1/PPARG/TGFB1/CYP1B1/PTPRT/HMOX1/BMP4/SLAMF8/KLF4/IFITM1/DLC1/ENG/ARHGDIB/MEF2C/NKX2-1/TIMP1/ACVRL1/DCN/STC1/CXCL12/COL3A1/GATA3/CCL2/CDH11/LDLRAD4/SMAD7/DLL4/SERPINE1/BST2/CYGB/TNFAIP6/MEOX2/GREM1/CDH1",41
"GO:0050818","regulation of coagulation","16/833","60/15777",0.266666666666667,5.05066026410564,7.42171269778717,5.29957294276723e-08,1.38174319998695e-06,1.32843267061183e-06,"EMILIN2/CAV1/F2RL1/PLAT/FAP/PLAUR/PROCR/PLAU/PDGFRA/C1QTNF1/EDN1/TFPI/SERPINE1/PDGFA/THBD/CD9",16
"GO:1903034","regulation of response to wounding","25/833","140/15777",0.178571428571429,3.3821385697136,6.68408310164886,7.34891982253524e-08,1.87071319979566e-06,1.79853718981706e-06,"EMILIN2/KREMEN1/SMOC2/SPP1/CAV1/F2RL1/PLAT/FAP/PLAUR/CCN4/ANXA1/PLAU/PDGFRA/C1QTNF1/EDN1/TFPI/STAT3/DDR2/SERPINE1/TNFRSF12A/PDGFA/FOXC2/THBD/FERMT1/CD9",25
"GO:0030193","regulation of blood coagulation","15/833","54/15777",0.277777777777778,5.26110444177671,7.40523545616049,7.62335268087997e-08,1.91787504287401e-06,1.84387943080088e-06,"EMILIN2/CAV1/F2RL1/PLAT/FAP/PLAUR/PLAU/PDGFRA/C1QTNF1/EDN1/TFPI/SERPINE1/PDGFA/THBD/CD9",15
"GO:0009612","response to mechanical stimulus","29/833","182/15777",0.159340659340659,3.01790826220598,6.46445539325639,9.20442280382645e-08,2.23714276282833e-06,2.15082913742007e-06,"CASP8/PRKCA/CASP1/MMP2/PTGER4/TGFB1/KCNC1/NEUROG1/CALB1/FOS/IRF1/RYR2/STRA6/PIEZO1/AQP1/FBN1/CXCL12/MMP14/RCAN1/KCNA1/EDN1/ANKRD1/DDR2/GSN/TNFRSF8/FOSB/FAS/COL1A1/GDF5",29
"GO:0071356","cellular response to tumor necrosis factor","29/833","183/15777",0.158469945355191,3.00141696022671,6.4294211674042,1.03992123527325e-07,2.47168019566051e-06,2.37631762779849e-06,"CASP8/CASP1/GBP1/ADAMTS12/CARD16/CCDC3/HAS2/TRADD/F2RL1/GBP2/FOS/TNFRSF21/GBP3/CXCL8/ASS1/CRIPTO/VCAM1/TNFRSF19/GATA3/CRHBP/CCL2/EDN1/ANKRD1/ZC3H12A/TMSB4X/CASP4/FAS/KLF2/COL1A1",29
"GO:0051607","defense response to virus","36/833","260/15777",0.138461538461538,2.62245821405485,6.22793160435287,1.0985342109816e-07,2.59664515145212e-06,2.49646117542493e-06,"OPRK1/DDX60L/CASP1/GBP1/ISG15/OASL/MICB/IFI16/TRIM22/NLRC5/F2RL1/GBP2/IFITM1/NLRP1/IFIT3/MID2/IRF1/GBP3/OAS1/POLR3G/PARP9/PRF1/MX1/IRF9/MLKL/BST2/IKBKE/IFIT2/OAS2/ZC3H12A/IFITM3/TICAM1/DTX3L/APOBEC3C/STING1/AGBL4",36
"GO:0060324","face development","10/833","24/15777",0.416666666666667,7.89165666266507,7.97691818028635,1.5906296168931e-07,3.58266419469848e-06,3.44443755114096e-06,"TGFB1/MSX1/TBX1/PRICKLE1/CRISPLD2/RRAS/TGFB2/STRA6/EDNRA/SOX3",10
"GO:0008217","regulation of blood pressure","23/833","128/15777",0.1796875,3.40327693577431,6.44544680041745,2.16309160324378e-07,4.69980811977512e-06,4.51847973775086e-06,"TPM1/ADRA1A/EMILIN2/PPARG/ADM/F2RL1/ECE1/NPY/ENG/ADRB1/ACVRL1/EDNRA/COL1A2/ERAP2/ADAMTS16/NPR3/EDN1/AVPR1A/MME/PCSK5/PDE1C/ANPEP/EDN3",23
"GO:0034612","response to tumor necrosis factor","30/833","200/15777",0.15,2.84099639855942,6.18605172213979,2.1812736301376e-07,4.71308585857255e-06,4.5312451937419e-06,"CASP8/CASP1/GBP1/ADAMTS12/CARD16/CCDC3/HAS2/TRADD/F2RL1/GBP2/FOS/TNFRSF21/GBP3/CXCL8/ASS1/CRIPTO/VCAM1/TNFRSF19/GATA3/CRHBP/CCL2/EDN1/ADAM9/ANKRD1/ZC3H12A/TMSB4X/CASP4/FAS/KLF2/COL1A1",30
"GO:0035296","regulation of tube diameter","21/833","110/15777",0.190909090909091,3.61581359816654,6.49976618361151,2.51751370338991e-07,5.19927623688591e-06,4.9986773350361e-06,"HTR1A/MMP2/ITGA4/ADRA1A/HRH1/ADM/CAV1/HTR1B/F2RL1/ECE1/BDKRB2/ADRB1/EDNRA/FBN1/HTR7/EDN1/AVPR1A/ITGA1/ADORA2B/EDN3/KLF2",21
"GO:0097746","blood vessel diameter maintenance","21/833","110/15777",0.190909090909091,3.61581359816654,6.49976618361151,2.51751370338991e-07,5.19927623688591e-06,4.9986773350361e-06,"HTR1A/MMP2/ITGA4/ADRA1A/HRH1/ADM/CAV1/HTR1B/F2RL1/ECE1/BDKRB2/ADRB1/EDNRA/FBN1/HTR7/EDN1/AVPR1A/ITGA1/ADORA2B/EDN3/KLF2",21
"GO:0010721","negative regulation of cell development","29/833","191/15777",0.151832460732984,2.87570316084549,6.1574511916441,2.66380391595195e-07,5.43113006939587e-06,5.22158576397985e-06,"INHBA/SPP1/TGFB1/KISS1/B2M/LHX2/BMP4/S1PR3/PAX6/RUNX3/TNFSF4/IRF1/JAK3/ANXA1/LGALS1/LRRC17/FBN1/RUNX1/LRP4/PSMB8/SMAD7/MAFB/PTHLH/TNFAIP6/ZC3H12A/WNT7A/CDH1/HES5/SOCS1",29
"GO:0002252","immune effector process","49/833","430/15777",0.113953488372093,2.15827633378933,5.74939549181943,3.11562090445672e-07,6.2052783013763e-06,5.96586574543292e-06,"EOMES/KLRC4-KLRK1/ICAM1/TGFB1/DOCK10/SPINK5/C9/RAC2/KLRC4/CD274/B2M/PCK1/F2RL1/IL2RB/SLAMF8/SOCS3/TNFSF4/JAK3/TGFB2/ANXA1/LGALS1/NMI/FZD5/ULBP2/AHR/BTN3A3/PRF1/JUNB/GATA3/IL6R/PSMB8/IL18R1/CFH/DYSF/SMAD7/KLRC3/STAT3/A2M/MFNG/C1S/BST2/KLRC2/ZC3H12A/TICAM1/BTN3A2/IL1R1/IL21R/LGALS3/ANXA3",49
"GO:0002429","immune response-activating cell surface receptor signaling pathway","35/833","260/15777",0.134615384615385,2.54961215255333,5.9483063512968,3.29355154763197e-07,6.46979851959486e-06,6.22018022291486e-06,"PLPP4/RGCC/GBP1/PDCD1LG2/PRKCH/MICB/KLRC4/TRGC1/CD274/F2RL1/BTNL9/TRAC/MEF2C/TNFRSF21/OAS1/NMI/LCP2/TRGC2/BTN3A3/PRNP/CD4/UBASH3A/CLEC2B/GATA3/KLRC3/NFATC2/KLRC2/ZC3H12A/C3AR1/TICAM1/BTN3A2/PRKCB/CMKLR1/LGALS3/RAB7B",35
"GO:0046636","negative regulation of alpha-beta T cell activation","11/833","32/15777",0.34375,6.51061674669868,7.36701212132576,3.86357739862554e-07,7.42013837896744e-06,7.13385399195321e-06,"CD274/RUNX3/TNFSF4/JAK3/ANXA1/LGALS1/RUNX1/SMAD7/ZC3H12A/LGALS3/SOCS1",11
"GO:0035987","endodermal cell differentiation","12/833","39/15777",0.307692307692308,5.8276849201219,7.12662605199601,4.5213763916385e-07,8.4339019113695e-06,8.10850441667069e-06,"MMP2/INHBA/ITGA4/EOMES/FN1/LAMB1/LAMB3/COL12A1/MMP14/ITGA5/MMP9/COL8A1",12
"GO:0045823","positive regulation of heart contraction","11/833","33/15777",0.333333333333333,6.31332533013205,7.21362160907906,5.52023859009411e-07,1.01055601764191e-05,9.71566662554652e-06,"TPM1/ADRA1A/RGS4/ADM/SLC1A1/ADRB1/RYR2/TGFB2/EDN1/AVPR1A/EDN3",11
"GO:0051384","response to glucocorticoid","19/833","97/15777",0.195876288659794,3.7098922043044,6.32051365044519,6.16604321816781e-07,1.10988777927021e-05,1.06706599801561e-05,"PRKCA/TDO2/NR3C1/TGFB1/PCK1/FOS/ANXA1/ASS1/STC1/AQP1/S100B/NEUROD1/TBX2/EDN1/ADAM9/AVPR1A/KLF9/IGFBP7/FOSB",19
"GO:0048589","developmental growth","42/833","353/15777",0.118980169971671,2.25348156259671,5.62333963817269,7.01110995849833e-07,1.23613914104344e-05,1.18844631940267e-05,"KIF26B/NRN1/FBLN5/CPNE5/CHRNA1/RARG/ITGA4/RGS4/SPAAR/SPP1/IGF2/NPY/BMP4/PRICKLE1/TRPV2/MEF2C/POU4F2/TGFB2/ANXA1/S1PR1/STRA6/EDNRA/STC1/S100B/RUNX1/CXCL12/COL3A1/LRP4/TBX2/ALCAM/SIX1/EDN1/SMAD7/NRP1/FGF1/AMH/DDR2/GLI1/EDN3/TNFAIP6/CDH1/CD9",42
"GO:0048660","regulation of smooth muscle cell proliferation","23/833","137/15777",0.167883211678832,3.17970399838768,6.04960404117087,7.60744379667634e-07,1.31964609731055e-05,1.26873140343973e-05,"RGCC/TPM1/PRKCA/MMP2/MYOCD/PPARG/TGFB1/HTR1B/HMOX1/BMP4/KLF4/MEF2C/CCN4/S1PR1/CDH13/NPY5R/IL6R/CNN1/EDN1/PDGFRB/MMP9/DDR2/HES5",23
"GO:0070482","response to oxygen levels","37/833","295/15777",0.125423728813559,2.37552241235477,5.63057396060544,9.01585799978212e-07,1.52102827902207e-05,1.46234384131327e-05,"ITPR2/RGCC/MMP2/INHBA/MYOCD/PPARG/NDRG1/NDNF/TGFB1/CAV1/STC2/EPAS1/PENK/ENG/FOS/RYR2/TGFB2/VCAM1/STC1/AQP1/S100B/PGF/CXCL12/MMP14/EDN1/STAT3/ANKRD1/DDR2/TWIST1/LOXL2/TXNRD2/CYGB/OPRD1/PLOD1/FAS/COL1A1/PLOD2",37
"GO:0031640","killing of cells of another organism","13/833","49/15777",0.26530612244898,5.02489158928878,6.66197497444565,1.00848783885656e-06,1.68159483827942e-05,1.61671540842301e-05,"CXCL14/GBP1/MICB/C9/CXCL1/GZMA/F2RL1/GBP2/GBP3/CXCL8/CXCL12/PRF1/LGALS3",13
"GO:0141061","disruption of cell in another organism","13/833","49/15777",0.26530612244898,5.02489158928878,6.66197497444565,1.00848783885656e-06,1.68159483827942e-05,1.61671540842301e-05,"CXCL14/GBP1/MICB/C9/CXCL1/GZMA/F2RL1/GBP2/GBP3/CXCL8/CXCL12/PRF1/LGALS3",13
"GO:0030900","forebrain development","33/833","250/15777",0.132,2.50007683073229,5.64452305374311,1.11441289327543e-06,1.82289135622467e-05,1.75256041253371e-05,"INHBA/EOMES/SHH/NDNF/KCNC1/B2M/NEUROG1/NPY/BMP4/PAX6/DLC1/NKX2-1/FOS/LAMB1/NEUROG2/NTRK2/AQP1/DCT/PITX2/CXCL12/COL3A1/NEUROD1/KCNA1/NRP1/AVPR1A/SOX3/FOXB1/FEZF2/SEMA3E/WNT7A/CDH1/KCNA2/HES5",33
"GO:1904888","cranial skeletal system development","10/833","29/15777",0.344827586206897,6.53102620358488,7.03849055104943,1.27587539468659e-06,2.03875795779994e-05,1.96009843119684e-05,"TGFB1/TBX1/NEUROG1/TGFB2/EDNRA/MSX2/PDGFRA/SIX1/TWIST1/TGFBR2",10
"GO:0016485","protein processing","28/833","195/15777",0.143589743589744,2.71958629605688,5.70449496520272,1.35180952522454e-06,2.12638221422282e-05,2.04434196137764e-05,"TMPRSS2/CASP8/CASP1/SHH/ECE1/CTSS/PLAT/SRGN/PLAUR/ANXA2/PRNP/RUNX1/ADAM19/MMP14/PLAU/S100A10/ADAM9/FURIN/MAFB/SERPINE1/MME/C1S/BACE2/PCSK5/GSN/ANPEP/CASP4/THBD",28
"GO:0001890","placenta development","14/833","58/15777",0.241379310344828,4.57171834250942,6.43378085388622,1.35432061063936e-06,2.12638221422282e-05,2.04434196137764e-05,"CASP8/EOMES/BMP5/PHLDA2/PPARG/SPP1/IGF2/STC2/HEY2/TFEB/STC1/ADAM19/VDR/MME",14
"GO:0001942","hair follicle development","11/833","36/15777",0.305555555555556,5.78721488595438,6.78899569500934,1.48116955041308e-06,2.29208323952412e-05,2.20364989614165e-05,"INHBA/SPINK5/KRT17/APCDD1/TRADD/ALX4/CDH3/WNT10A/TGFB2/PDGFA/FERMT1",11
"GO:0061053","somite development","11/833","36/15777",0.305555555555556,5.78721488595438,6.78899569500934,1.48116955041308e-06,2.29208323952412e-05,2.20364989614165e-05,"SHH/SEMA3C/WNT1/MEOX1/FOXC1/SIX1/FOXB1/CDX1/MEOX2/FOXC2/TBX18",11
"GO:0051402","neuron apoptotic process","29/833","209/15777",0.138755980861244,2.62803494603583,5.5938133941755,1.79229537209395e-06,2.68656957865789e-05,2.58291613101098e-05,"CASP8/CASP1/MMP2/PLXND1/MAP3K5/NDNF/SLC1A1/GDNF/NLRP1/MEF2C/TNFRSF21/TGFB2/NTRK2/PRNP/POU4F1/WNT1/CCL2/SIX1/STAT3/NRP1/FOXB1/ITGA1/CASP4/TFAP2B/SEMA3E/NTF3/FAS/TMBIM1/GDF5",29
"GO:0001819","positive regulation of cytokine production","45/833","405/15777",0.111111111111111,2.10444177671068,5.31609422165336,1.89710424962495e-06,2.83379947287727e-05,2.72446558938617e-05,"RGCC/CASP8/LUM/CASP1/ISG15/PTGER4/TGFB1/IFI16/CYP1B1/CD274/B2M/TRADD/F2RL1/HMOX1/IL32/NLRP1/IL16/TNFSF4/IRF1/ANXA1/OAS1/IL4R/FZD5/POLR3G/CD4/NLRP2/RUNX1/GATA3/IL6R/PSMB8/IL18R1/AFAP1L2/STAT3/TWIST1/SERPINE1/IKBKE/OAS2/TNFRSF8/C3AR1/TICAM1/BTN3A2/IL1R1/FERMT1/STING1/RAB7B",45
"GO:0022405","hair cycle process","11/833","37/15777",0.297297297297297,5.63080367282048,6.65797848092431,2.00789386412842e-06,2.95820527516454e-05,2.84407155681459e-05,"INHBA/SPINK5/KRT17/APCDD1/TRADD/ALX4/CDH3/WNT10A/TGFB2/PDGFA/FERMT1",11
